cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,known_company_urls,candidate_urls_top10,prior_snapshots_checked,review_status,evidence_url,evidence_publication_date,evidence_type,evidence_excerpt,review_notes
1892500,CMND,Clearmind Medicine Inc.,2022-11-16,2023-11-16,https://clearmindmedicineinc.com;https://clearmind.com,https://clearmindmedicineinc.com;https://clearmind.com;https://clearmind.com/investors;https://clearmind.com/investor-relations;https://clearmind.com/governance;https://clearmind.com/corporate-governance;https://clearmindmedicine.com;https://clearmindmedicine.com/investors;https://clearmindmedicine.com/investor-relations;https://clearmindmedicine.com/governance,0,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1892500/000121390024007413/f20f2023_clearmind.htm,2024-01-29,SEC 20-F,"Board Diversity Matrix as of January 29, 2024; Canada FPI; Total Number of Directors 4; Female 0, Male 4; underrepresented individual 0; LGBTQ+ 0.","Confirmed in 2024 20-F for fiscal 2023. 2023 20-F checked without matrix; due 2023-11-16, 2024-01-29 is late."
1884072,,Adamas One Corp.,2022-12-09,2023-12-09,https://adamasone.com,https://adamasone.com;https://adamasone.com/investors;https://adamasone.com/investor-relations;https://adamasone.com/governance;https://adamasone.com/corporate-governance,0,searched_no_substantive_matrix,,,,,Searched web and issuer/IR domains; checked 2023 and 2024 Adamas One 10-K filings. Current issuer domain presents Cloudflare suspected-phishing warning/redirect behavior and investor subdomain does not resolve. No substantive Board Diversity Matrix located.
1519449,SKWD,"Skyward Specialty Insurance Group, Inc.",2023-01-13,2024-01-13,https://investors.skywardinsurance.com;https://skywardinsurance.com,https://investors.skywardinsurance.com;https://skywardinsurance.com;https://investors.skywardinsurance.com/investors;https://investors.skywardinsurance.com/investor-relations;https://investors.skywardinsurance.com/governance;https://investors.skywardinsurance.com/corporate-governance;https://astproxyportal.com;https://astproxyportal.com/investors;https://astproxyportal.com/investor-relations;https://astproxyportal.com/governance,0,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1519449/000151944924000015/skywardspecialtyinsuranceg.htm,2024-04-01,SEC DEF 14A,"Board Diversity Matrix; Total Number of Directors 8; Female 3, Male 5; African American or Black Female 1; White Female 2, White Male 4; Did Not Disclose Demographic Background 1.","Confirmed in 2024 DEF 14A. 2023 proxy and 2024 10-K checked without matrix; due 2024-01-13, 2024-04-01 filing is late."
1902794,,MGO Global Inc.,2023-01-13,2024-01-13,https://mgol.com;https://mgoglobalinc.com,https://mgol.com;https://mgoglobalinc.com;https://datatracks.com;https://datatracks.com/investors;https://datatracks.com/investor-relations;https://datatracks.com/governance;https://datatracks.com/corporate-governance;https://fbref.com;https://fbref.com/investors;https://fbref.com/investor-relations,1,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1902794/000149315224012329/form10-k.htm,2024-04-01,SEC 10-K,"Board Diversity Matrix as of December 31, 2023; Total Number of Directors 7; Female 2, Male 5; African American/Black Male 1; Asian Female 1; Hispanic/Latinx Male 1; White Female 1, Male 3.","Confirmed in 2024 10-K. 2023 10-K checked without matrix; issuer pages checked. Due 2024-01-13, 2024-04-01 is late."
1939965,SLMT,Brera Holdings PLC,2023-01-27,2024-01-27,https://investors.breraholdings.com;https://brera.com,https://investors.breraholdings.com;https://brera.com;https://investors.breraholdings.com/governance;https://investors.breraholdings.com/governance/investors;https://investors.breraholdings.com/governance/investor-relations;https://investors.breraholdings.com/governance/governance;https://investors.breraholdings.com/governance/corporate-governance;https://investors.breraholdings.com/investors;https://investors.breraholdings.com/investor-relations;https://investors.breraholdings.com/corporate-governance,0,searched_no_substantive_matrix,,,,,"Searched web and issuer/investor domains; checked Brera 2023, 2024, and 2025 20-F filings. No substantive Board Diversity Matrix located; search hit was third-party OutQUORUM aggregate only."
1888886,GPCR,Structure Therapeutics Inc.,2023-02-03,2024-02-03,https://structuretx.com,https://structuretx.com;https://structuretx.com/investors;https://structuretx.com/investor-relations;https://structuretx.com/governance;https://structuretx.com/corporate-governance,0,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1888886/000110465924051972/tm2412014-1_def14a.htm,2024-04-25,SEC DEF 14A,"Board Diversity Matrix as of April 19, 2024; Total Number of Directors 7; Female 2, Male 5; African American or Black Male 1; White Female 2, White Male 4.","Confirmed in 2024 DEF 14A. 2023 and 2024 10-Ks checked without matrix; due 2024-02-03, 2024-04-25 is late."
1920406,ASST,"Strive, Inc.",2023-02-03,2024-02-03,https://assetentitiesinc.com;https://assetentities.com,https://assetentitiesinc.com;https://assetentities.com;https://assetentities.com/investors;https://assetentities.com/investor-relations;https://assetentities.com/governance;https://assetentities.com/corporate-governance;https://assetentitiesinc.com/investors;https://assetentitiesinc.com/investor-relations;https://assetentitiesinc.com/governance;https://assetentitiesinc.com/corporate-governance,2,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1920406/000121390024071597/ea0211815-def14a_asset.htm,2024-08-22,SEC DEF 14A,"Board Diversity Matrix as of August 2, 2024; Total Number of Directors 7; Female 0, Male 7; White Male 7; all other categories 0.","Confirmed in 2024 DEF 14A. 2023/2024 10-Ks checked without matrix; issuer site checked. Due 2024-02-03, 2024-08-22 is late."
1865127,,"Lucy Scientific Discovery, Inc.",2023-02-09,2024-02-09,https://ir.lucyscientific.com;https://lucyscientific.com,https://ir.lucyscientific.com;https://lucyscientific.com;https://ir.lucyscientific.com/corporate-governance/governance-overview;https://ir.lucyscientific.com/corporate-governance/governance-overview/investors;https://ir.lucyscientific.com/corporate-governance/governance-overview/investor-relations;https://ir.lucyscientific.com/corporate-governance/governance-overview/governance;https://ir.lucyscientific.com/corporate-governance/governance-overview/corporate-governance;https://ir.lucyscientific.com/investors;https://ir.lucyscientific.com/investor-relations;https://ir.lucyscientific.com/governance,2,searched_no_substantive_matrix,,,No substantive matrix located,"No Board Diversity Matrix / Total Number of Directors / Nasdaq Rule 5606 terms found in 2023 10-K, 2024-02-13 10-Q, adjacent Feb-Mar 2024 8-Ks, or Wayback captures of issuer IR/governance pages around due date.","Checked SEC inventory around 2024-02-09 due date: 2023-10-13 10-K, 2024-02-13 10-Q, 2024-02-23 8-K, 2024-02-27 8-K, 2024-03-12 8-K; no matrix terms. Live IR domain is repurposed/unrelated. Wayback captures of ir.lucyscientific.com homepage and governance/committee pages in Jan-Apr 2024 showed governance links but no matrix."
1933414,MLYS,"Mineralys Therapeutics, Inc.",2023-02-10,2024-02-10,https://mineralystx.com,https://mineralystx.com;https://mineralystx.com/investors;https://mineralystx.com/investor-relations;https://mineralystx.com/governance;https://mineralystx.com/corporate-governance,0,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1933414/000193341424000009/mlys-proxystatementx202404.htm,2024-04-09,SEC DEF 14A,"Board Diversity Matrix as of March 15, 2024; Total Number of Directors 8; Directors Female 1, Male 7; Asian Female 1; White Female 1, Male 6.","SEC search/browser confirmed matrix in 2024 DEF 14A filed 2024-04-09. Due 2024-02-10, beyond due+30, so late. 2024 10-K checked separately without matrix; 2025 DEF 14A later also has matrix."
1829247,BFRG,"BullFrog AI Holdings, Inc.",2023-02-14,2024-02-14,https://ir.bullfrogai.com;https://bullfrogai.com,https://ir.bullfrogai.com;https://bullfrogai.com;https://ir.bullfrogai.com/corporate-governance/governance-documents;https://ir.bullfrogai.com/corporate-governance/governance-documents/investors;https://ir.bullfrogai.com/corporate-governance/governance-documents/investor-relations;https://ir.bullfrogai.com/corporate-governance/governance-documents/governance;https://ir.bullfrogai.com/corporate-governance/governance-documents/corporate-governance;https://ir.bullfrogai.com/investors;https://ir.bullfrogai.com/investor-relations;https://ir.bullfrogai.com/governance,2,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1829247/000149315224011964/form10-k.htm,2024-03-29,SEC 10-K,"Board Diversity Matrix; Total Number of Directors 4; Directors Female 0, Male 4, Non-Binary 0, Did Not Disclose Gender 0.","SEC search/browser confirmed matrix in 2024 10-K filed 2024-03-29. Due 2024-02-14, beyond due+30, so late. 2023 10-K had no matrix; 2024 DEF 14A contains a later matrix."
1895618,GXAI,GAXOS.AI INC.,2023-02-15,2024-02-15,https://nftgamingcompanyinc.com;https://gaxos.ai,https://nftgamingcompanyinc.com;https://gaxos.ai;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://gaxos.ai/investors;https://gaxos.ai/investor-relations;https://gaxos.ai/governance,0,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1895618/000121390024026681/ea0202356-10k_gaxosai.htm,2024-03-27,SEC 10-K,"Board Diversity Matrix as of March 27, 2024; Total Number of Directors 4; Directors Male 4; White Male 4.","SEC search/browser confirmed matrix in 2024 10-K filed 2024-03-27. Due 2024-02-15, beyond due+30, so late. January 2024 proxy checked without matrix; November 2024 proxy contains a later clearer matrix."
1611282,,"PishPosh, Inc.",2023-03-07,2024-03-07,https://pishposhbaby.com;https://datatracks.com,https://pishposhbaby.com;https://datatracks.com;https://datatracks.com/investors;https://datatracks.com/investor-relations;https://datatracks.com/governance;https://datatracks.com/corporate-governance;https://pishposhbaby.com/investors;https://pishposhbaby.com/investor-relations;https://pishposhbaby.com/governance;https://pishposhbaby.com/corporate-governance,6,searched_no_substantive_matrix,,,No substantive matrix located,No Board Diversity Matrix / Diversity Matrix / Nasdaq Rule 5606 / Total Number of Directors terms found in SEC 2023-2025 annual/quarterly/registration filings or issuer/Wayback homepage checks.,Checked SEC filings including 2023 and 2024 10-Ks and 2024 10-Qs/S-1 amendments; no matrix. Current and Wayback pishposhbaby.com pages show retail/investor-relations footer but no substantive matrix.
1938046,MGRX,"MANGOCEUTICALS, INC.",2023-03-21,2024-03-21,https://mangoceuticals.com;https://mangorx.com,https://mangoceuticals.com;https://mangorx.com;https://cleartrustonline.com;https://cleartrustonline.com/investors;https://cleartrustonline.com/investor-relations;https://cleartrustonline.com/governance;https://cleartrustonline.com/corporate-governance;https://mangoceuticals.com/investors;https://mangoceuticals.com/investor-relations;https://mangoceuticals.com/governance,4,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1938046/000149315224020141/formdef14a.htm,2024-05-16,SEC DEF 14A,"Board Diversity Matrix as of May 16, 2024; Total Number of Directors 4; Directors Female 1, Male 3; Asian Male 1; Hispanic or Latinx Male 1; White Female 1, Male 1.","SEC search/browser confirmed matrix in 2024 DEF 14A filed 2024-05-16. Due 2024-03-21, beyond due+30, so late."
1875496,,"YanGuFang International Group Co., Ltd",2023-03-28,2024-03-28,,,0,searched_no_substantive_matrix,,,No substantive matrix located,No Board Diversity Matrix / Diversity Matrix / Nasdaq Rule 5606 terms found in SEC 2023-2024 6-K/20-F-related filings or issuer/Wayback homepage check.,"Checked SEC inventory: 2024 25-NSE delisting notice, Jan 2024 6-Ks, 2023 6-Ks, F-1/prospectus history; no matrix. Wayback January 2024 yangufang.com capture is a JavaScript shell without substantive matrix text. Web search did not locate primary matrix evidence."
1948455,ISPR,Ispire Technology Inc.,2023-04-04,2024-04-04,https://getispire.com;https://ispiretechnology.com,https://getispire.com;https://ispiretechnology.com;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://getispire.com/investors;https://getispire.com/investor-relations;https://getispire.com/governance,4,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1948455/000121390024040264/ea0205362-01.htm,2024-05-07,SEC DEF 14A,"Board Diversity Matrix; Directors (5 total): Male 4, Female 1; Asian Male 1, Female 1; White Male 3.","SEC search/browser confirmed matrix in 2024 DEF 14A filed 2024-05-07. Due 2024-04-04, beyond due+30, so late. Later 2024 10-K and 2025 filings checked without earlier matrix."
1930179,ARBB,ARB IOT Group Ltd,2023-04-05,2024-04-05,https://arbiotgroup.com,https://arbiotgroup.com;https://arbiotgroup.com/investors;https://arbiotgroup.com/investor-relations;https://arbiotgroup.com/governance;https://arbiotgroup.com/corporate-governance;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance,0,found_late_issuer_site_browser_confirmed,https://www.arbiotgroup.com/board-diversity-matrix,2024-05-16,Issuer website board diversity matrix,"Board Diversity Matrix as of May 16, 2024; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 2, Male 3; Underrepresented Individual 0; LGBTQ+ 0.","Issuer website/current page and web search confirmed board diversity matrix; Wayback has capture on 2024-05-19. SEC 2023-2025 20-F/6-K scan did not find matrix. Due 2024-04-05, beyond due+30, so late."
1899658,WLGSF,"WANG & LEE GROUP, Inc.",2023-04-20,2024-04-20,https://wangnlee.com.hk;https://emsd.gov.hk,https://wangnlee.com.hk;https://emsd.gov.hk;https://aogb.com;https://aogb.com/investors;https://aogb.com/investor-relations;https://aogb.com/governance;https://aogb.com/corporate-governance;https://censtatd.gov.hk;https://censtatd.gov.hk/investors;https://censtatd.gov.hk/investor-relations,0,found_on_time_issuer_pdf_browser_confirmed,https://www.wangnleegroup.com/_files/ugd/cda0ed_69638031a5b741be9767a91aa6b7b3f3.pdf,2024-01-19,Issuer website PDF board diversity matrix,"Board Diversity Matrix for WANG & LEE GROUP, Inc. as of 1/19/2024; Total Number of Directors 5; Directors Female 1, Male 4; Asian 3; White 1; Did Not Disclose Demographic Background 1.","Issuer corporate governance page links 2024 Board Diversity Matrix PDF. PDF text extracted locally. SEC 2024/2025 20-F only had generic director-count language, not matrix. Due 2024-04-20, matrix date 2024-01-19 is on time."
1951067,CISS,C3is Inc.,2023-06-12,2024-06-12,https://c3is.pro,https://c3is.pro;https://c3is.pro/investors;https://c3is.pro/investor-relations;https://c3is.pro/governance;https://c3is.pro/corporate-governance,0,found_on_time_issuer_pdf_browser_confirmed,https://c3is.pro/DataRoom/C3isBoardDiversityMatrix2024.pdf,2024-06-14,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of June 14, 2024; Greece; Foreign Private Issuer Yes; Total Number of Directors 4; Directors Male 4.","Issuer PDF found by web search and form fields extracted locally. Due 2024-06-12; within due+30 grace, so on time."
1962481,BOF,BranchOut Food Inc.,2023-06-16,2024-06-16,https://branchoutfood.com;https://securitize.io,https://branchoutfood.com;https://securitize.io;https://branchoutfood.com/investors;https://branchoutfood.com/investor-relations;https://branchoutfood.com/governance;https://branchoutfood.com/corporate-governance;https://securitize.io/investors;https://securitize.io/investor-relations;https://securitize.io/governance;https://securitize.io/corporate-governance,1,searched_no_substantive_matrix,,,No substantive matrix located,"No primary Board Diversity Matrix located in SEC sweep, issuer/web search, or search results; secondary Out Leadership row reports no disclosed dimensions.",SEC sweep scanned 53 relevant filings with no strong matrix terms. Web search did not locate primary BranchOut Food matrix evidence.
1891856,GENK,"GEN Restaurant Group, Inc.",2023-06-28,2024-06-28,https://genkoreanbbq.com,https://genkoreanbbq.com;https://investorelections.com;https://investorelections.com/investors;https://investorelections.com/investor-relations;https://investorelections.com/governance;https://investorelections.com/corporate-governance;https://genkoreanbbq.com/investors;https://genkoreanbbq.com/investor-relations;https://genkoreanbbq.com/governance;https://genkoreanbbq.com/corporate-governance,0,candidate_file_unretrieved,https://investor.genkoreanbbq.com/static-files/b9bf5295-ea6a-4ff4-84e7-5cc703509eb8,,"Issuer static Board Diversity Matrix file link, not extracted","Issuer governance page includes a Board Diversity Matrix link to a static file, but direct shell download hung and browser PDF screenshot timed out; matrix values were not extracted.",SEC sweep had no matrix. Browser confirmed issuer governance page and Board Diversity Matrix static-file link. Left as candidate_file_unretrieved pending a retrievable copy or manual browser/PDF extraction.
1823584,AENT,ALLIANCE ENTERTAINMENT HOLDING CORP,2023-06-30,2024-06-30,https://ncircleentertainment.com;https://aent.com,https://ncircleentertainment.com;https://aent.com;https://aent.com/investors;https://aent.com/investor-relations;https://aent.com/governance;https://aent.com/corporate-governance;https://ampeddistribution.com;https://ampeddistribution.com/investors;https://ampeddistribution.com/investor-relations;https://ampeddistribution.com/governance,2,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1823584/000149315224041476/formdef14a.htm,2024-10-18,SEC DEF 14A,"Board Diversity Matrix as of September 23, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 5.","SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-10-18. Due 2024-06-30, beyond due+30, so late."
1765850,AURE,Aurelion Inc.,2023-07-06,2024-07-06,https://prestigewm.hk.com;https://marcumasia.cn,https://prestigewm.hk.com;https://marcumasia.cn;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://marcumasia.cn/investors;https://marcumasia.cn/investor-relations;https://marcumasia.cn/governance,0,found_on_time_issuer_pdf_browser_confirmed,https://ir.aurelion.com/download/PWM+-+board+diversity+matrix+disclosure.pdf,2024-07-09,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of July 9, 2024; Hong Kong; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 0, Male 5.","Issuer page linked old Prestige Wealth host; equivalent PDF retrieved from current ir.aurelion.com host and extracted. Due 2024-07-06; within due+30 grace, so on time."
1737523,BGLC,BioNexus Gene Lab Corp,2023-07-21,2024-07-21,https://bionexusgenelab.com;https://bglc.com,https://bionexusgenelab.com;https://bglc.com;https://bglc.com/investors;https://bglc.com/investor-relations;https://bglc.com/governance;https://bglc.com/corporate-governance;https://bion.com;https://bion.com/investors;https://bion.com/investor-relations;https://bion.com/governance,2,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1737523/000147793224005760/bglc_def14a.htm,2024-09-16,SEC DEF 14A,"Board Diversity Matrix as of September 4, 2024; Total Number of Directors 5; Directors Female 0, Male 5; Asian (other than South Asian) Male 5.","SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-09-16. Due 2024-07-21, beyond due+30, so late. Later 2025 proxy also contains matrix but not earliest located."
1805526,DFDV,DeFi Development Corp.,2023-07-25,2024-07-25,https://ir.janover.co;https://datatracks.com,https://ir.janover.co;https://datatracks.com;https://ir.janover.co/investors;https://ir.janover.co/investor-relations;https://ir.janover.co/governance;https://ir.janover.co/corporate-governance;https://cmbs.loans;https://cmbs.loans/investors;https://cmbs.loans/investor-relations;https://cmbs.loans/governance,8,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1805526/000157587224001119/cm498_def14a.htm,2024-11-04,SEC DEF 14A,"Board Diversity Matrix as of October 31, 2024; Total Number of Directors 5; Directors Male 5; Hispanic or Latinx Male 2; White Male 3.","SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-11-04. Due 2024-07-25, beyond due+30, so late."
1911545,GITS,"Global Interactive Technologies, Inc.",2023-08-01,2024-08-01,https://hanryuholdings.com;https://edgarsuite.com,https://hanryuholdings.com;https://edgarsuite.com;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://edgarsuite.com/investors;https://edgarsuite.com/investor-relations;https://edgarsuite.com/governance,2,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1911545/000121390024104199/ea0223068-01.htm,2024-12-02,SEC DEF 14A,"Board Diversity Matrix as of November 7, 2024; Total Number of Directors 4; Directors Male 4; White Male 3; Asian Male 1.","SEC sweep confirmed matrix in 2024 DEF 14A filed 2024-12-02. Due 2024-08-01, beyond due+30, so late."
1904286,MIRA,"MIRA PHARMACEUTICALS, INC.",2023-08-03,2024-08-03,https://mirapharmaceuticals.com;https://web.lumiconnect.com,https://mirapharmaceuticals.com;https://web.lumiconnect.com;https://mirapharmaceuticals.com/investors/sec-filings;https://mirapharmaceuticals.com/investors/sec-filings/investors;https://mirapharmaceuticals.com/investors/sec-filings/investor-relations;https://mirapharmaceuticals.com/investors/sec-filings/governance;https://mirapharmaceuticals.com/investors/sec-filings/corporate-governance;https://mirapharmaceuticals.com/investors;https://mirapharmaceuticals.com/investor-relations;https://mirapharmaceuticals.com/governance,0,searched_no_substantive_matrix,,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search; secondary Out Leadership row reports no disclosed dimensions.,SEC sweep scanned 82 relevant filings with no strong matrix terms. Web search did not locate primary MIRA Pharmaceuticals matrix evidence.
1928581,GMEX,GMEX Robotics Corp,2023-08-08,2024-08-08,https://fitellcorp.com,https://fitellcorp.com;https://fitellcorp.com/investors;https://fitellcorp.com/investor-relations;https://fitellcorp.com/governance;https://fitellcorp.com/corporate-governance,0,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1928581/000149315224046303/form20-f.htm,2024-11-15,SEC 20-F,"Board Diversity Matrix in annual report; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 2, Male 3; Underrepresented Individual in Home Country Jurisdiction 3.","SEC sweep confirmed matrix in 2024 20-F filed 2024-11-15. Due 2024-08-08, beyond due+30, so late."
1843165,YHC,LQR House Inc.,2023-08-10,2024-08-10,https://lqrhouseinc.com;https://lqrhouse.com,https://lqrhouseinc.com;https://lqrhouse.com;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://cwspirits.com;https://cwspirits.com/investors;https://cwspirits.com/investor-relations,0,found_on_time_issuer_site_browser_confirmed,https://invest.lqrhouse.com/board-diversity-matrix/,2024-08-10,Issuer website board diversity matrix,"Board Diversity Matrix as of August 10, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 5.",Issuer website matrix page found by web search and fetched directly. Due 2024-08-10; on time.
1935418,FMST,Foremost Clean Energy Ltd.,2023-08-23,2024-08-23,https://foremostlithium.com;https://mrctemiscamingue.org,https://foremostlithium.com;https://mrctemiscamingue.org;https://foremostlithium.com/investors;https://foremostlithium.com/investor-relations;https://foremostlithium.com/governance;https://foremostlithium.com/corporate-governance;https://mrctemiscamingue.org/investors;https://mrctemiscamingue.org/investor-relations;https://mrctemiscamingue.org/governance;https://mrctemiscamingue.org/corporate-governance,0,candidate_file_unretrieved,https://www.foremostcleanenergy.com/images/pdf/Governance_Documents/2023/Foremost_Lithium_-_Initial_Board_Diversity_Matrix_Dec._21_2023.pdf,2023-12-21,Primary PDF candidate blocked by site,"Search result exposed primary Foremost Clean Energy PDF titled Initial Board Diversity Matrix dated Dec. 21, 2023, but direct fetch returned a 403/HTML block rather than the PDF.","SEC sweep had no matrix. Web search found primary PDF candidate with matrix snippet, but the site blocked direct retrieval even with browser-like headers. Marked candidate_file_unretrieved rather than adding unverified extracted counts."
1948697,SPPL,SIMPPLE LTD.,2023-09-13,2024-09-13,https://simpple.ai;https://simpple.com.sg,https://simpple.ai;https://simpple.com.sg;https://businesstimes.com.sg;https://businesstimes.com.sg/investors;https://businesstimes.com.sg/investor-relations;https://businesstimes.com.sg/governance;https://businesstimes.com.sg/corporate-governance;https://cbre.com.sg;https://cbre.com.sg/investors;https://cbre.com.sg/investor-relations,6,found_late_issuer_site_browser_confirmed,https://investor.simpple.ai/governance/board-diversity-matrix,2026-06-22,Issuer website board diversity matrix,"Current issuer page captured 2026-06-22 displays Board Diversity Matrix; Directors 5; demographic background Asian 4, White 1; page has no visible publication/as-of date or explicit total-number label in extracted text.","SEC sweep found no matrix; current issuer governance page found in Browser. Because no as-of/publication date is visible, recorded conservatively with capture date, which classifies late."
1825367,,"RayzeBio, Inc.",2023-09-15,2024-09-15,https://rayzebio.com;https://bms.com,https://rayzebio.com;https://bms.com;https://bms.com/investors;https://bms.com/investors/investors;https://bms.com/investors/investor-relations;https://bms.com/investors/governance;https://bms.com/investors/corporate-governance;https://bms.com/investor-relations;https://bms.com/governance;https://bms.com/corporate-governance,8,searched_no_substantive_matrix,,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search.,SEC sweep scanned 6 relevant RayzeBio filings with no strong matrix terms. Web search results were unrelated to RayzeBio primary disclosure.
1963439,TURB,"Turbo Energy, S.A.",2023-09-22,2024-09-22,https://turbo-e.com;https://fr.enerfip.eu,https://turbo-e.com;https://fr.enerfip.eu;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://fr.enerfip.eu/investors;https://fr.enerfip.eu/investor-relations;https://fr.enerfip.eu/governance,0,searched_no_substantive_matrix,,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search.,SEC sweep scanned 53 relevant Turbo Energy filings with no strong matrix terms. Web search did not locate primary matrix evidence.
1922335,SYRA,Syra Health Corp,2023-09-29,2024-09-29,https://ir.syrahealth.com;https://syrahealth.com,https://ir.syrahealth.com;https://syrahealth.com;https://ir.syrahealth.com/governance;https://ir.syrahealth.com/governance/investors;https://ir.syrahealth.com/governance/investor-relations;https://ir.syrahealth.com/governance/governance;https://ir.syrahealth.com/governance/corporate-governance;https://ir.syrahealth.com/investors;https://ir.syrahealth.com/investor-relations;https://ir.syrahealth.com/corporate-governance,0,found_on_time_issuer_pdf_browser_confirmed,https://ir.syrahealth.com/assets/governance/Board-Diversity-Matrix.pdf,2024-10-01,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of October 1, 2024; Total Number of Directors 8; Directors Female 3, Male 5; African American or Black Female 1; Asian Female 2, Male 4; White Male 1.","Issuer PDF found by web search; PDF is image-only, embedded image inspected visually. Due 2024-09-29; within due+30 grace, so on time."
1713210,ATPC,Agape ATP Corp,2023-10-11,2024-10-11,https://atpc.com.my;https://agapeatpgroup.com,https://atpc.com.my;https://agapeatpgroup.com;https://agapeatpgroup.com/investors;https://agapeatpgroup.com/investor-relations;https://agapeatpgroup.com/governance;https://agapeatpgroup.com/corporate-governance;https://atpc.com.my/investors;https://atpc.com.my/investor-relations;https://atpc.com.my/governance;https://atpc.com.my/corporate-governance,3,found_late_issuer_pdf_browser_confirmed,https://atpc.com.my/wp-content/uploads/2024/11/20241115_ATPC_Board-Diversity-Matrix-.pdf,2024-11-15,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of November 15, 2024. PDF extraction reports Total Number of Directors 5 but Directors Female 2, Male 4; demographic rows include African American or Black Female 1, Asian Female 1/Male 3, White Male 1.","Issuer board page links matrix PDF. Source appears internally inconsistent on total versus gender counts; recorded as primary matrix evidence. Due 2024-10-11; beyond due+30, so late."
1907108,LXEO,"Lexeo Therapeutics, Inc.",2023-11-03,2024-11-03,https://lexeotx.com;https://lexeo.com,https://lexeotx.com;https://lexeo.com;https://clinicaltrials.gov;https://clinicaltrials.gov/investors;https://clinicaltrials.gov/investor-relations;https://clinicaltrials.gov/governance;https://clinicaltrials.gov/corporate-governance;https://lexeo.com/investors;https://lexeo.com/investor-relations;https://lexeo.com/governance,12,searched_no_substantive_matrix,,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search.,"SEC sweep scanned 53 relevant Lexeo Therapeutics filings with no strong matrix terms. Web search results mentioning Lexeo were unrelated third-party/company references, not Lexeo matrix evidence."
1963685,RR,RICHTECH ROBOTICS INC.,2023-11-17,2024-11-17,https://richtechrobotics.com;https://richtechrobot.com,https://richtechrobotics.com;https://richtechrobot.com;https://compsciresources.com;https://compsciresources.com/investors;https://compsciresources.com/investor-relations;https://compsciresources.com/governance;https://compsciresources.com/corporate-governance;https://hospitalitynet.org;https://hospitalitynet.org/investors;https://hospitalitynet.org/investor-relations,0,searched_no_substantive_matrix,,,No substantive matrix located,No primary Board Diversity Matrix located in SEC sweep or web search; secondary Out Leadership row reports no disclosed dimensions.,SEC sweep scanned 42 relevant Richtech Robotics filings with no strong matrix terms. Web search did not locate primary matrix evidence.
