bucket,confidence,cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,due_plus_30_grace,initial_matrix_status,initial_matrix_publication_date,initial_matrix_source,current_review_status,current_evidence_url,current_evidence_type,current_evidence_excerpt,committed_current_sec_status,committed_current_sec_found_date,committed_current_sec_found_url,committed_wayback_status,committed_wayback_found_date,committed_wayback_found_url,committed_fts_status,review_reason,review_notes
released_after_required_window,high,1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,2023-06-16,published_late,2023-08-15,https://www.sec.gov/Archives/edgar/data/1892274/000168316823005816/vedu_i20f-033123.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1892274/000168316823005816/vedu_i20f-033123.htm,SEC 20-F,"Board Diversity Matrix. Country of Principal Executive Offices: Canada. Total Number of Directors 5. Directors Female 1, Male 4.",found_current_sec_matrix,2026-01-28,https://www.sec.gov/Archives/edgar/data/1892274/000157587226000048/vedu-20250331.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,SEC 20-F checked directly and matrix text confirmed. Filing date is after due date plus 30-day grace.
released_after_required_window,high,923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,2023-06-24,published_late,2023-11-24,https://www.sec.gov/Archives/edgar/data/923601/000149315223042672/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/923601/000149315223042672/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix (as of November 22, 2023). Total Number of Directors 10. Directors Female 0, Male 10.",found_current_sec_matrix,2024-12-19,https://www.sec.gov/Archives/edgar/data/923601/000149315224050745/formdef14a.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,SEC DEF 14A checked directly and matrix text confirmed. Filing date is after due date plus 30-day grace.
released_in_required_window,high,1848275,TOP,TOP Financial Group Ltd,2022-06-01,2023-06-01,2023-07-01,published_on_time,2022-08-16,0001213900-22-048570,,0001213900-22-048570,,0001213900-22-048570,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1894693,SVRE,SaverOne 2014 Ltd.,2022-06-03,2023-06-03,2023-07-03,published_on_time,2023-04-27,0001213900-23-033272,,0001213900-23-033272,,0001213900-23-033272,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,2023-07-08,published_late,2023-11-17,https://www.sec.gov/Archives/edgar/data/1879848/000110465923119221/tm2329940-2_def14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1879848/000110465923119221/tm2329940-2_def14a.htm,SEC DEF 14A,"Board Diversity Matrix as of November 8, 2023; Total Number of Directors 6; gender identity and demographic background categories included.",found_current_sec_matrix,2025-12-01,https://www.sec.gov/Archives/edgar/data/1879848/000149315225025586/formdef14a.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed via SEC filing text/search fallback; due 2023-06-08, first substantive located matrix in 2023-11-17 DEF 14A is late."
no_release_found_after_checks,medium,1468492,HSCS,HeartSciences Inc.,2022-06-15,2023-06-15,2023-07-15,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and issuer site; checked HeartSciences current site/investors page and SEC 2023 DEF 14A, 2024 DEF 14A, 2023/2024/2025 10-Ks surfaced in SEC submissions; no substantive Board Diversity Matrix located. Search hit was another issuer filing mentioning HeartSciences in a director biography."
no_release_found_after_checks,medium,1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,2023-07-15,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and issuer site; checked Lytus current site, IR governance page, 2023/2024/2025 20-Fs, and IR Foreign Board Diversity Matrix PDF. PDF is a blank Nasdaq template with headings but no company/date/director counts, so no substantive matrix evidence located."
released_after_required_window,high,1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,2023-07-16,published_late,2024-05-02,https://www.sec.gov/Archives/edgar/data/1674440/000149315224017592/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1674440/000149315224017592/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix as of March 31, 2024; Total Number of Directors 5; Female 0, Male 5; African American or Black Male 1; White Male 4; LGBTQ+ 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed via SEC filing text/search fallback; 2023 DEF 14A and 2024/2025 10-K checks did not show earlier matrix; due 2023-06-16, 2024-05-02 DEF 14A is late."
released_in_required_window,high,1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,2023-07-22,published_on_time,2023-07-20,https://ir.jtyjyjt.com/images/boarddiversity.jpg,found_on_time_issuer_site_browser_confirmed,https://ir.jtyjyjt.com/images/boarddiversity.jpg,issuer IR image matrix,"Board Diversity Matrix as of July 20, 2023; Total Number of Directors 7; Female 1, Male 6; underrepresented individual 0; LGBTQ+ 0; did not disclose demographic background 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,Confirmed by visual inspection of issuer IR Board Diversity image linked from https://ir.jtyjyjt.com/copotate.html?type=diversity. 20-F filings checked did not contain matrix; website matrix as-of date is within due+grace.
released_after_required_window,high,1872302,NA,Nano Labs Ltd,2022-07-12,2023-07-12,2023-08-11,published_late,2023-10-09,https://web.archive.org/web/20240228034920/https://ir.nano.cn/corporate-governance/board-diversity-matrix,,https://web.archive.org/web/20240228034920/https://ir.nano.cn/corporate-governance/board-diversity-matrix,,https://web.archive.org/web/20240228034920/https://ir.nano.cn/corporate-governance/board-diversity-matrix,,,,found,2023-10-10,https://web.archive.org/web/20231010/https://ir.nano.cn,not_found,Published matrix date is after due+30 grace.,
released_in_required_window,high,1814963,ILAG,Intelligent Living Application Group Inc.,2022-07-13,2023-07-13,2023-08-12,published_on_time,2023-04-28,0001410578-23-000841,,0001410578-23-000841,,0001410578-23-000841,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1414767,NCPL,Netcapital Inc.,2022-07-14,2023-07-14,2023-08-13,published_on_time,2023-07-26,0001903596-23-000560,,0001903596-23-000560,,0001903596-23-000560,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1784970,NXTT,Next Technology Holding Inc.,2022-07-19,2023-07-19,2023-08-18,published_on_time,2023-07-14,0001477932-23-005290,,0001477932-23-005290,,0001477932-23-005290,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,2023-08-20,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and issuer/current sites; checked Virax current site/investor URL attempts, Can-Fite related-site pages, 2023/2024/2025 20-Fs, and proxy/AGM 6-K filings from 2023-2026 surfaced in SEC submissions; no substantive Board Diversity Matrix located. Search hit was third-party OutQUORUM aggregate only."
released_after_required_window,high,1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,2023-08-28,published_late,2023-10-20,https://www.sec.gov/Archives/edgar/data/1748137/000168316823007315/neovolta_def14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1748137/000168316823007315/neovolta_def14a.htm,SEC DEF 14A,"Board Diversity Matrix as of October 16, 2023; Total Number of Directors 5; Male 4, Female 1; White Male 4, White Female 1.",,,,found,2023-07-29,https://web.archive.org/web/20230729/https://neovolta.com/investors,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2023 SEC DEF 14A. Wayback PDF candidate at neovolta.com/wp-content/uploads/2023/08/1-Aug-2023-NeoVolta-Board-Diversity-Matrix.pdf was inspected and appears to be a blank template, so SEC proxy is controlling substantive evidence."
no_release_found_after_checks,medium,1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,2023-08-28,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and current issuer domain, which appears unrelated/hijacked; checked 2023 10-K, 2024 DEF 14A, and 2024/2025/2026 10-K filings; no substantive Board Diversity Matrix located. Search results did not surface primary matrix evidence."
no_release_found_after_checks,medium,1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,2023-09-02,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and attempted current/IR Bruush domains, which no longer resolve; checked 2023 20-F and representative 2023-2025 6-K filings from SEC submissions; no substantive Board Diversity Matrix located. Search hit was third-party OutQUORUM aggregate only."
released_after_required_window,high,1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,2023-09-04,published_late,2025-04-14,https://www.sec.gov/Archives/edgar/data/1881472/000164117225004566/form20-f.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1881472/000164117225004566/form20-f.htm,SEC 20-F,"Board Diversity Matrix; Hong Kong foreign private issuer; Total Number of Directors 5; Female 1, Male 4; underrepresented individual 0; LGBTQ+ 0; did not disclose demographic background 0.",found_current_sec_matrix,2026-04-10,https://www.sec.gov/Archives/edgar/data/1881472/000149315226016153/form20-f.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2025 20-F. Earlier 2023 and 2024 20-F filings checked and did not contain matrix text; due 2023-08-05, so located publication is late."
released_after_required_window,high,1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,2023-09-08,published_late,2023-09-28,https://www.sec.gov/Archives/edgar/data/1425355/000165495423012379/mcvt_def14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1425355/000165495423012379/mcvt_def14a.htm,SEC DEF 14A,"Board Diversity Matrix as of August 22, 2023; Total Number of Directors 5; Female 0, Male 5; White Male 5; all other categories 0.",found_current_sec_matrix,2025-06-18,https://www.sec.gov/Archives/edgar/data/1425355/000165495425007197/mcvt_pre14a.htm,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2023 DEF 14A for Mill City Ventures III / SUI Group Holdings predecessor naming; due 2023-08-09, filing date 2023-09-28 is late."
released_after_required_window,high,1014763,AIMD,"Ainos, Inc.",2022-08-10,2023-08-10,2023-09-09,published_late,2024-03-08,https://www.sec.gov/Archives/edgar/data/1014763/000165495424002897/aimd_10k.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1014763/000165495424002897/aimd_10k.htm,SEC 10-K,"Board Diversity Matrix as of March 7, 2024; Total Number of Directors 7; Female 1, Male 6; Asian Female 1, Asian Male 6.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed via SEC 2024 10-K after search result; 2023/2024/2025 proxy checks did not show matrix. Due 2023-08-10, 2024-03-08 publication is late."
released_after_required_window,high,1905956,TGL,TREASURE GLOBAL INC,2022-08-11,2023-08-11,2023-09-10,published_late,2024-05-02,https://www.sec.gov/Archives/edgar/data/1905956/000121390024038913/ea0204060-02.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1905956/000121390024038913/ea0204060-02.htm,SEC DEF 14A,"Board Diversity Matrix as of May 2, 2024; Total Number of Directors 5; Female 1, Male 4; African American or Black Male 1; Asian Female 1 and Male 1; White Male 2.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 DEF 14A section body. 2023 and 2024 10-K checks did not contain matrix; issuer domains did not resolve. Due 2023-08-11, 2024-05-02 filing is late."
released_in_required_window,high,1893311,,LUXURBAN HOTELS INC.,2022-08-12,2023-08-12,2023-09-11,published_on_time,2023-04-18,0001829126-23-002795,,0001829126-23-002795,,0001829126-23-002795,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1901305,,"Forza X1, Inc.",2022-08-12,2023-08-12,2023-09-11,published_on_time,2023-08-28,0001731122-23-001609,,0001731122-23-001609,,0001731122-23-001609,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1857816,GCT,GigaCloud Technology Inc,2022-08-18,2023-08-18,2023-09-17,published_on_time,2023-04-24,0001193125-23-112830,,0001193125-23-112830,,0001193125-23-112830,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1914818,STBXF,Starbox Group Holdings Ltd.,2022-08-23,2023-08-23,2023-09-22,published_on_time,2023-01-18,0001493152-23-001784,,0001493152-23-001784,,0001493152-23-001784,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1811623,,"Kuvatris Therapeutics, Inc.",2022-08-26,2023-08-26,2023-09-25,published_on_time,2023-04-06,0001104659-23-042685,,0001104659-23-042685,,0001104659-23-042685,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1825452,ONFO,"Onfolio Holdings, Inc",2022-08-26,2023-08-26,2023-09-25,published_on_time,2023-05-22,0001654954-23-006957,,0001654954-23-006957,,0001654954-23-006957,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1885408,NEXR,Nexera Technologies Ltd,2022-08-26,2023-08-26,2023-09-25,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and issuer/investor/governance pages; checked Jeffs Brands/Nexera 2023, 2024, 2025, and 2026 20-F filings plus SEC filing inventory. No substantive Board Diversity Matrix located; search hits were other issuers or director biographies mentioning Jeffs Brands."
no_release_found_after_checks,medium,1892480,,"Hempacco Co., Inc.",2022-08-30,2023-08-30,2023-09-29,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and current issuer site; checked Hempacco 2023 10-K, 2023 DEF 14C, 2024 10-K, 2024 DEF 14A, and 2024 DEF 14C. No substantive Board Diversity Matrix located; search hit was third-party OutQUORUM aggregate only."
released_in_required_window,high,1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",2022-08-31,2023-08-31,2023-09-30,published_on_time,2022-11-21,0001493152-22-033175,,0001493152-22-033175,,0001493152-22-033175,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1650101,ATXG,ADDENTAX GROUP CORP.,2022-09-01,2023-09-01,2023-10-01,published_late,2024-05-30,https://www.sec.gov/Archives/edgar/data/1650101/000149315224021876/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1650101/000149315224021876/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix as of May 20, 2024; Total Number of Directors 5; Female 0, Male 5; underrepresented individual 0; LGBTQ+ 0; did not disclose demographic background 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 DEF 14A. 2023 10-K and 2024 10-K checked without matrix; issuer governance page did not expose matrix text. Due 2023-09-01, 2024-05-30 filing is late."
released_after_required_window,high,1712762,BIAF,"bioAffinity Technologies, Inc.",2022-09-01,2023-09-01,2023-10-01,published_late,2024-04-15,https://www.sec.gov/Archives/edgar/data/1712762/000149315224014522/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1712762/000149315224014522/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix as of April 8, 2024; Total Number of Directors 8; Female 2, Male 6; White Female 2, White Male 6.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 DEF 14A. 2023 DEF 14A and 2024 10-K checked without matrix; issuer site checked. Due 2023-09-01, 2024-04-15 filing is late."
released_after_required_window,high,1898604,VSTD,Vestand Inc.,2022-09-09,2023-09-09,2023-10-09,published_late,2023-11-06,https://www.sec.gov/Archives/edgar/data/1898604/000149315223039587/formdef14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1898604/000149315223039587/formdef14a.htm,SEC DEF 14A,"Board Diversity Matrix as of September 30, 2023; Total Number of Directors 4; Female 2, Male 2; Asian Female 2, Asian Male 2.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2023 DEF 14A for Yoshiharu/Vestand predecessor naming. 2024 10-K checked without matrix. Due 2023-09-09, filing date 2023-11-06 is late."
released_in_required_window,high,1887673,WLDS,Wearable Devices Ltd.,2022-09-13,2023-09-13,2023-10-13,published_on_time,2023-08-04,https://www.wearabledevices.co.il/_files/ugd/fd494d_b8bd0202161346f58cfc2d669130c313.pdf,found_on_time_issuer_pdf_browser_confirmed,https://www.wearabledevices.co.il/_files/ugd/fd494d_b8bd0202161346f58cfc2d669130c313.pdf,issuer IR PDF form-field matrix,"Board Diversity Matrix for Wearable Devices Ltd.; State of Israel; Foreign Private Issuer Yes; as of 08/04/2023; Total Number of Directors 6; Female 1, Male 4; Did Not Disclose Demographic Background 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Confirmed via issuer IR governance page and visual/rendered inspection of PDF form fields; plain PDF text extraction missed values. SEC 2024 6-K exhibit links to same PDF; 20-Fs checked without matrix. Due 2023-09-13, 2023-08-04 is on time."
released_in_required_window,high,1756701,LNKB,"LINKBANCORP, Inc.",2022-09-14,2023-09-14,2023-10-14,published_on_time,2023-04-18,0001193125-23-104985,,0001193125-23-104985,,0001193125-23-104985,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1923840,,"Third Harmonic Bio, Inc.",2022-09-15,2023-09-15,2023-10-15,published_on_time,2023-04-24,0000950170-23-014106,,0000950170-23-014106,,0000950170-23-014106,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1527352,NXL,"Nexalin Technology, Inc.",2022-09-16,2023-09-16,2023-10-16,published_on_time,2023-10-06,0001829126-23-006467,,0001829126-23-006467,,0001829126-23-006467,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1514183,SILO,"Silo Pharma, Inc.",2022-09-28,2023-09-28,2023-10-28,published_on_time,2023-10-23,0001013762-23-005850,,0001013762-23-005850,,0001013762-23-005850,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1807887,LASE,Laser Photonics Corp,2022-09-30,2023-09-30,2023-10-30,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and issuer/governance pages; checked 2023 DEF 14A, 2024 10-K, 2024 DEF 14A, and 2025 proxy result. Issuer Board Diversity Informational Document is a general rule/background document, not a completed company matrix. No substantive Board Diversity Matrix located."
released_in_required_window,high,1894562,PRME,"Prime Medicine, Inc.",2022-10-20,2023-10-20,2023-11-19,published_on_time,2023-04-28,0001628280-23-013811,,0001628280-23-013811,,0001628280-23-013811,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1910139,MBLY,Mobileye Global Inc.,2022-10-26,2023-10-26,2023-11-25,published_on_time,2023-04-28,0001104659-23-052939,,0001104659-23-052939,,0001104659-23-052939,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1886894,SNAL,"Snail, Inc.",2022-11-10,2023-11-10,2023-12-10,published_on_time,2023-04-28,0001104659-23-052917,,0001104659-23-052917,,0001104659-23-052917,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1921865,ASPI,ASP Isotopes Inc.,2022-11-10,2023-11-10,2023-12-10,published_on_time,2023-10-23,https://ir.aspisotopes.com/corporate-governance/board-diversity-matrix,found_on_time_issuer_site_browser_confirmed,https://ir.aspisotopes.com/corporate-governance/board-diversity-matrix,issuer IR page indexed primary content,"Board Diversity Matrix for ASP Isotopes Inc. as of October 23, 2023; Total Number of Directors 6; Female 0, Male 6.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Primary IR page found via web search with matrix content. Browser/static HTML check on current page did not expose matrix content, suggesting client-side/stale rendering inconsistency; evidence kept at confidence 0.85. Due 2023-11-10, 2023-10-23 is on time."
released_in_required_window,high,1781174,ACRV,"Acrivon Therapeutics, Inc.",2022-11-15,2023-11-15,2023-12-15,published_on_time,2023-05-01,0000950170-23-016268,,0000950170-23-016268,,0000950170-23-016268,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1892500,CMND,Clearmind Medicine Inc.,2022-11-16,2023-11-16,2023-12-16,published_late,2024-01-29,https://www.sec.gov/Archives/edgar/data/1892500/000121390024007413/f20f2023_clearmind.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1892500/000121390024007413/f20f2023_clearmind.htm,SEC 20-F,"Board Diversity Matrix as of January 29, 2024; Canada FPI; Total Number of Directors 4; Female 0, Male 4; underrepresented individual 0; LGBTQ+ 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 20-F for fiscal 2023. 2023 20-F checked without matrix; due 2023-11-16, 2024-01-29 is late."
released_in_required_window,high,1889823,DFSC,DEFSEC Technologies Inc.,2022-12-08,2023-12-08,2024-01-07,published_on_time,2023-01-27,0001062993-23-001487,,0001062993-23-001487,,0001062993-23-001487,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1884072,,Adamas One Corp.,2022-12-09,2023-12-09,2024-01-08,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.",Searched web and issuer/IR domains; checked 2023 and 2024 Adamas One 10-K filings. Current issuer domain presents Cloudflare suspected-phishing warning/redirect behavior and investor subdomain does not resolve. No substantive Board Diversity Matrix located.
released_in_required_window,high,1825875,RAYA,Erayak Power Solution Group Inc.,2022-12-14,2023-12-14,2024-01-13,published_on_time,2023-05-15,0001213900-23-039841,,0001213900-23-039841,,0001213900-23-039841,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1347242,LIPO,LIPELLA PHARMACEUTICALS INC.,2022-12-20,2023-12-20,2024-01-19,published_on_time,2023-10-10,0001753926-23-001309,,0001753926-23-001309,,0001753926-23-001309,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1835022,COYA,"Coya Therapeutics, Inc.",2022-12-29,2023-12-29,2024-01-28,published_on_time,2023-05-19,0001193125-23-149377,,0001193125-23-149377,,0001193125-23-149377,,,,,,,,Published matrix date is on/before due+30 grace.,
released_after_required_window,high,1519449,SKWD,"Skyward Specialty Insurance Group, Inc.",2023-01-13,2024-01-13,2024-02-12,published_late,2024-04-01,https://www.sec.gov/Archives/edgar/data/1519449/000151944924000015/skywardspecialtyinsuranceg.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1519449/000151944924000015/skywardspecialtyinsuranceg.htm,SEC DEF 14A,"Board Diversity Matrix; Total Number of Directors 8; Female 3, Male 5; African American or Black Female 1; White Female 2, White Male 4; Did Not Disclose Demographic Background 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 DEF 14A. 2023 proxy and 2024 10-K checked without matrix; due 2024-01-13, 2024-04-01 filing is late."
released_after_required_window,high,1902794,,MGO Global Inc.,2023-01-13,2024-01-13,2024-02-12,published_late,2024-04-01,https://www.sec.gov/Archives/edgar/data/1902794/000149315224012329/form10-k.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1902794/000149315224012329/form10-k.htm,SEC 10-K,"Board Diversity Matrix as of December 31, 2023; Total Number of Directors 7; Female 2, Male 5; African American/Black Male 1; Asian Female 1; Hispanic/Latinx Male 1; White Female 1, Male 3.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 10-K. 2023 10-K checked without matrix; issuer pages checked. Due 2024-01-13, 2024-04-01 is late."
released_in_required_window,high,1937993,CVKD,"Cadrenal Therapeutics, Inc.",2023-01-20,2024-01-20,2024-02-19,published_on_time,2023-08-28,0001213900-23-071281,,0001213900-23-071281,,0001213900-23-071281,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1932770,HERE,Here Group Ltd,2023-01-25,2024-01-25,2024-02-24,published_on_time,2023-10-27,0001013762-23-007052,,0001013762-23-007052,,0001013762-23-007052,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1231457,GNLX,GENELUX Corp,2023-01-26,2024-01-26,2024-02-25,published_on_time,2023-07-20,0001493152-23-025087,,0001493152-23-025087,,0001493152-23-025087,,,,,,,,Published matrix date is on/before due+30 grace.,
no_release_found_after_checks,medium,1939965,SLMT,Brera Holdings PLC,2023-01-27,2024-01-27,2024-02-26,not_located,,,searched_no_substantive_matrix,,,,not_found_in_current_sec_filings,,,not_found,,,not_found,"No substantive primary matrix located after SEC, committed-check FTS/Wayback, website candidates, and manual/browser review where applicable.","Searched web and issuer/investor domains; checked Brera 2023, 2024, and 2025 20-F filings. No substantive Board Diversity Matrix located; search hit was third-party OutQUORUM aggregate only."
released_after_required_window,high,1888886,GPCR,Structure Therapeutics Inc.,2023-02-03,2024-02-03,2024-03-04,published_late,2024-04-25,https://www.sec.gov/Archives/edgar/data/1888886/000110465924051972/tm2412014-1_def14a.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1888886/000110465924051972/tm2412014-1_def14a.htm,SEC DEF 14A,"Board Diversity Matrix as of April 19, 2024; Total Number of Directors 7; Female 2, Male 5; African American or Black Male 1; White Female 2, White Male 4.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 DEF 14A. 2023 and 2024 10-Ks checked without matrix; due 2024-02-03, 2024-04-25 is late."
released_after_required_window,high,1920406,ASST,"Strive, Inc.",2023-02-03,2024-02-03,2024-03-04,published_late,2024-08-22,https://www.sec.gov/Archives/edgar/data/1920406/000121390024071597/ea0211815-def14a_asset.htm,found_late_sec_search_browser_confirmed,https://www.sec.gov/Archives/edgar/data/1920406/000121390024071597/ea0211815-def14a_asset.htm,SEC DEF 14A,"Board Diversity Matrix as of August 2, 2024; Total Number of Directors 7; Female 0, Male 7; White Male 7; all other categories 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is after due+30 grace.,"Confirmed in 2024 DEF 14A. 2023/2024 10-Ks checked without matrix; issuer site checked. Due 2024-02-03, 2024-08-22 is late."
released_in_required_window,high,1945711,LVROF,Lavoro Ltd,2023-02-03,2024-02-03,2024-03-04,published_on_time,2023-11-01,0001945711-23-000004,,0001945711-23-000004,,0001945711-23-000004,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1852131,NXT,Nextpower Inc.,2023-02-09,2024-02-09,2024-03-10,published_on_time,2023-07-31,0001140361-23-036830,,0001140361-23-036830,,0001140361-23-036830,,,,,,,,Published matrix date is on/before due+30 grace.,
