cik,ticker,legal_name,continuation_group,continuation_status,continuation_date,continuation_source,issuer_type,sec_entity_type,sec_filer_category,company_type,sic,sic_description,market_tier,exchange,current_tickers,current_exchanges,state_of_incorporation,fiscal_year_end,phone,business_address,headquarters_city,headquarters_state_or_country,headquarters_country,employee_count,employee_count_as_of,company_size_bucket,size_basis,business_summary_excerpt,business_summary_matched_heading,employee_count_excerpt,profile_source_form,profile_source_filing_date,profile_source_accession,profile_source_url,profile_metadata_source,initial_matrix_due_date,initial_matrix_publication_date,initial_matrix_source,profile_completeness_flags,nasdaq_listing_date,initial_form_type,initial_source_type,post_vacatur_candidate_filings,reviewed_post_vacatur_filings,fetch_failed_filings,continued,initial_publication_lag_days,days_before_due,listing_year,due_year,filer_category_simplified,is_egc,is_smaller_reporting,is_large_accelerated,is_accelerated_any,sic_division,industry_theme,hq_group,is_actual_us_state_hq,geo_scope,hq_state_for_analysis,hq_city_state_for_analysis,market_tier_clean,employee_missing,employee_count_filled,log_employee_count,current_ticker_available,model_feature_count
1932770,HERE,Here Group Ltd,not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ADS,5945,"Retail-Hobby, Toy & Game Shops",Global Market,Nasdaq,HERE,Nasdaq,Cayman Islands,630.0,86 10 64937857,"RM 3008, 30/F, TWO EXCHANGE SQUARE, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG, China",HONG KONG,China,China,,,,sec_filer_category_only,"—A. History and Development of the Company” and “Item 4. Information on the Company—C. Organizational Structure—Our Historical Contractual Arrangements.” Such VIE structure is used to provide investors with exposure to foreign investment in China-based companies where the PRC law restricts direct foreign investment in certain operating companies, such as certain value-added telecommunication services and other internet related business. Neither QuantaSing Group Limited nor our WFOEs owned any equity interests in the affiliated entities. Our historical contractual arrangements with the VIEs and their nominee shareholder were not equivalent of an investment in the equity interest of the VIEs, and investors may never hold equity interests in the Chinese operating companies, including the affiliated entities.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-10-31,0001213900-25-104390,https://www.sec.gov/Archives/edgar/data/1932770/000121390025104390/ea0262119-20f_quanta.htm,SEC submissions API cache,2024-01-25,2023-10-27,0001013762-23-007052,missing_employee_count,2023-01-25,20-F,edgar_filing,12,12,0,0,275,90,2023,2024,"accelerated, egc",1,0,0,1,Retail,Retail / consumer,China / Hong Kong,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Global Market,1,113.0,4.736198448394496,1,50
1903995,MGIH,Millennium Group International Holdings Ltd,continued,continued_other_narrative,2025-10-28,0001213900-25-103120,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,2750,Commercial Printing,Capital Market,Nasdaq,MGIH,Nasdaq,Cayman Islands,630.0,85236195768,"RM 2722, 27/F, NO. 1 HUNG TO ROAD,, KWUN TONG, KOWLOON,, Hong Kong, 999077","KWUN TONG, KOWLOON,",Hong Kong,,,,,sec_filer_category_only,"4.A. History and development of the company Corporate History Our Company was incorporated in the Cayman Islands under the Cayman Companies Act as an exempted company with limited liability on May 11, 2021. Since incorporation, our Company has been an investment holding company with no business operations. We are a third-generation family-owned business and our history can be traced back to 1978 when Mr. Yee Cheong Lai, our founder, engaged in the sale of Corrugated Paper in Hong Kong with a vision to becoming a one-stop integrated services provider for paper related packaging products.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-10-28,0001213900-25-103120,https://www.sec.gov/Archives/edgar/data/1903995/000121390025103120/ea0261607-20f_millennium.htm,SEC submissions API cache,2024-04-04,2023-10-30,0001213900-23-081558,missing_employee_count,2023-04-04,20-F,edgar_filing,6,6,0,1,209,157,2023,2024,"accelerated, egc",1,0,0,1,Manufacturing,Other industries,China / Hong Kong,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1854572,IZM,ICZOOM Group Inc.,continued,continued_other_narrative,2025-10-24,0001213900-25-102243,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,5731,"Retail-Radio, Tv & Consumer Electronics Stores",Capital Market,Nasdaq,IZM,Nasdaq,Cayman Islands,,86 755 88603072,"ROOM 3801, BUILDING A, SUNHOPE E-METRO,, NO. 7018 CAI TIAN ROAD, FUTIAN DISTRICT,, SHENZHEN, GUANGDONG, China, 518000","SHENZHEN, GUANGDONG",China,,97.0,"September 30, 2025",small (50-249 employees),employee_count_from_sec_filing,"— A. History and Development of the Company — Dividend Distributions or Assets Transfer among the Holding Company and Its Subsidiaries ” on page 59 of this Annual Report, and “ — Risk Factor — The transfer of funds or assets between ICZOOM Cayman, its Hong Kong subsidiaries and the PRC operating entities is subject to restriction .” from page 15 of this this Annual Report. For the summary of the condensed consolidated schedule and the consolidated financial statements, see pages F-1 to F-37 of this Annual Report for “ Item 4. Information on The Company — A. History and Development of the Company — Selected Consolidated Balance Sheet Data ” (which is a summary of page F-3 of the consolidated financial statements); “— Selected Consolidated Statement of Operations Data ” (which is a summary of page F-4 of the consolidated financial statements);",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,"As of September 30, 2025, we had 97 full-time employees.",20-F,2025-10-24,0001213900-25-102243,https://www.sec.gov/Archives/edgar/data/1854572/000121390025102243/ea0262215-20f_iczoom.htm,SEC submissions API cache,2024-03-15,2023-10-31,0001213900-23-081728,,2023-03-15,20-F,edgar_filing,10,10,0,1,230,136,2023,2024,"accelerated, egc",1,0,0,1,Retail,Retail / consumer,China / Hong Kong,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,0,97.0,4.584967478670572,1,50
1945711,LVROF,Lavoro Ltd,not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Accelerated filer,foreign_private_issuer; other; ordinary shares,5900,Retail-Miscellaneous Retail,,Nasdaq,LVROF;LVRWF,OTC;OTC,Cayman Islands,630.0,55 11 4280-0709,"AVENIDA DR. CARDOSO DE MELO, 1450, 4TH FLOOR, OFFICE 401, SAO PAULO, 04548005, Brazil",SAO PAULO,Brazil,Brazil,,,,sec_filer_category_only,"—A. History and Development of the Company—Recent Developments—Out-of-Court Restructuring Agreement and Plan.” 20 Risks Relating to Acquisitions and Financial Information Any acquisition, partnership or joint venture we make or enter into could disrupt our business and harm our financial condition. As part of our growth strategy, we intend to continue to acquire, or form partnerships or joint ventures with, businesses, technologies, services and products as appropriate opportunities arise. Any such transactions involve risks and uncertainties. We must fit them into our long-term growth strategies to generate sufficient value to justify their cost. We may not, however, be able to identify appropriate acquisition, partnership or joint venture targets in the future, and our efforts to identify such targets may result in a loss of time and financial resources.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-12-30,0001554855-25-002351,https://www.sec.gov/Archives/edgar/data/1945711/000155485525002351/lvro-20250630.htm,SEC submissions API cache,2024-02-03,2023-11-01,0001945711-23-000004,missing_employee_count,2023-02-03,20-F,edgar_filing,15,15,0,0,271,94,2023,2024,accelerated,0,0,0,1,Retail,Retail / consumer,Other non-US,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Unknown market tier,1,113.0,4.736198448394496,1,50
1888980,LRE,"LEAD REAL ESTATE CO., LTD",not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ADS,1531,Operative Builders,Capital Market,Nasdaq,LRE,Nasdaq,Japan,630.0,81 7014805120,"6F, MFPR SHIBUYA NANPEIDAI, BUILDING 16-11, NAMPEIDAI-CHO,, SHIBUYA-KU, TOKYO, Japan, 150-0036","SHIBUYA-KU, TOKYO",Japan,,,,,sec_filer_category_only,"B. Business Overview-Glocaly Platform” for more information. As of the date of this annual report, Glocaly has not generated revenue, though it functions as a sales promotion platform and has facilitated a growing number of client inquiries and property referrals. However, we cannot guarantee that Glocaly ’s performance will remain stable as we continue to improve and upgrade the platform. Failure to properly maintain the platform could adversely impact our business, prospects, and results of operations. In addition to functioning as a sales promotion platform, our Glocaly platform has the potential to expand into a multilingual and seamless transaction platform targeting both domestic and foreign buyers for transacting condominiums in Japan.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-10-30,0001104659-25-104370,https://www.sec.gov/Archives/edgar/data/1888980/000110465925104370/lre-20250630x20f.htm,SEC submissions API cache,2024-09-27,2023-11-15,0001104659-23-118675,missing_employee_count,2023-09-27,20-F,edgar_filing,8,8,0,0,49,317,2023,2024,"accelerated, egc",1,0,0,1,Construction,Other industries,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1962845,,"PIXIE DUST TECHNOLOGIES, INC.",not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ADS,3845,Electromedical & Electrotherapeutic Apparatus,,Nasdaq,,,Japan,430.0,81(0)3-6910-3040,"2-2-1 YAESU, CHUO-KU, TOKYO, Japan, 104-0028",TOKYO,Japan,,78.0,"May 31, 2023",small (50-249 employees),employee_count_from_sec_filing,"A. History and Development of the Company Our Company was founded in 2017 by Dr. Ochiai, Dr. Hoshi, and Mr. Taiichiro Murakami, our Chief Operating Officer, to explore better ways to integrate academic and industry resources to develop and commercialize applications of our wave control technology. Since our Company’s inception, we have actively pursued industry-academia collaborations to generate new technologies that can be applied to real-world uses. In doing so, we have prioritized developing products that we believe have potential for wide applicability in the marketplace. We have also sought to accelerate the commercialization of the new products by collaborating with established companies in the relevant industries.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,"As of May 31, 2023, we had 78 full-time employees.",20-F,2023-11-16,0001193125-23-278289,https://www.sec.gov/Archives/edgar/data/1962845/000119312523278289/d507335d20f.htm,SEC submissions API cache,2024-08-01,2023-11-16,0001193125-23-278289,,2023-08-01,20-F,edgar_filing,9,9,0,0,107,259,2023,2024,"accelerated, egc",1,0,0,1,Manufacturing,Life sciences / medical,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Unknown market tier,0,78.0,4.3694478524670215,0,50
1978527,GVH,Globavend Holdings Ltd,continued,continued_same_matrix,2025-02-12,0001493152-25-006117,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,4731,Arrangement of  Transportation of  Freight & Cargo,Capital Market,Nasdaq,GVH,Nasdaq,Cayman Islands,,61 08 6141 3263,"OFFICE 1401, LEVEL 14, 197 ST GEORGES TCE, PERTH, WA, 6000, Australia","PERTH, WA",Australia,Australia,,,,sec_filer_category_only,"A. History and Development of the Company We commenced operation in June 2016 with the establishment of Globavend HK, a company incorporated under the laws of Hong Kong on June 27, 2016 Immediately before the reorganization in contemplation of our initial public offering, Globavend HK was wholly-owned by Mr. Wai Yiu Yau, our Controlling Shareholder. On May 22, 2023, our ultimate holding company, Globavend Holdings was incorporated under the laws of the Cayman Islands as an exempted company with limited liability, with an authorized share capital of US$50,000 divided into 50,000,000 ordinary shares, par value US$0.001, with 13,125,000 Ordinary Shares issued and allotted to Globavend Investments Limited (“Globavend Investments”), a company incorporated under the laws of the BVI, and wholly-owned by our Controlling Shareholder.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-02-12,0001493152-25-006117,https://www.sec.gov/Archives/edgar/data/1978527/000149315225006117/form20-f.htm,SEC submissions API cache,2024-11-08,2024-01-30,0001493152-24-004309,missing_employee_count,2023-11-08,20-F,edgar_filing,17,1,0,1,83,283,2023,2024,"accelerated, egc",1,0,0,1,Transport/utilities,Other industries,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1967621,ATGL,Alpha Technology Group Ltd,continued,continued_other_narrative,2025-01-27,0001213900-25-007015,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,7371,Services-Computer Programming Services,Capital Market,Nasdaq,ATGL,Nasdaq,Hong Kong,930.0,65428807,"UNIT B, 12/F, 52 HUNG TO ROAD KWUN TONG, KOWLOON, HONG KONG, HONG KONG, Hong Kong",HONG KONG,Hong Kong,Hong Kong,,,,sec_filer_category_only,"A. History and Development of the Company In November 2017, Techlution, one of our two Operating Subsidiaries, was incorporated under the laws of Hong Kong. In October 2019, NSL, one of our two Operating Subsidiaries, was incorporated under the laws of Hong Kong. In October 2022, Alpha was incorporated under the laws of BVI. Upon the acquisition of our Operating Subsidiaries, Alpha became the holding company for our Operating Subsidiaries. The Company has no material operation of its own, and we conduct operations through our Operating Subsidiaries, namely Techlution and NSL in Hong Kong.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2026-01-30,0001213900-26-010168,https://www.sec.gov/Archives/edgar/data/1967621/000121390026010168/ea0273018-20f_alpha.htm,SEC submissions API cache,2024-10-31,2024-01-31,0001213900-24-008526,missing_employee_count,2023-10-31,20-F,edgar_filing,8,8,0,1,92,274,2023,2024,"accelerated, egc",1,0,0,1,Services,Technology,China / Hong Kong,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1913749,GMM,Global Mofy AI Ltd,continued,continued_same_matrix,2025-01-02,0001213900-25-000430,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,7370,"Services-Computer Programming, Data Processing, Etc.",Capital Market,Nasdaq,GMM,Nasdaq,Cayman Islands,930.0,86-1064376636,"NO. 102, 1ST FLOOR, NO. A12, XIDIAN MEMORY CULTURAL AND CREATIVE TOWN, GAOBEIDIAN, CHAOYANG, BEIJING, China, 225300","GAOBEIDIAN, CHAOYANG, BEIJING",China,,,,,sec_filer_category_only,"4.A. History and Development of the Company Our Corporate History and Structure GLOBAL MOFY AI LIMITED, or Global Mofy Cayman, is a holding company incorporated in the Cayman Islands. As a holding company with no material operations, Global Mofy Cayman conducts its operations in China through Global Mofy China and its PRC subsidiaries. After the restructure that dissolved the VIE structure, Global Mofy Cayman now controls and receives the economic benefits of the PRC subsidiaries’ business operation, if any, through equity ownership. We do not use a VIE structure. The following diagram illustrates our corporate structure as of the date of this report. 62 Global Mofy Cayman is a Cayman Islands exempted company incorporated on September 29, 2021. As a holding company with no significant assets or operation, it conducts business in China through Global Mofy China and its subsidiaries.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-01-02,0001213900-25-000430,https://www.sec.gov/Archives/edgar/data/1913749/000121390025000430/ea0225904-20f_global.htm,SEC submissions API cache,2024-10-10,2024-01-31,0001213900-24-008515,missing_employee_count,2023-10-10,20-F,edgar_filing,29,2,0,1,113,253,2023,2024,"accelerated, egc",1,0,0,1,Services,Technology,China / Hong Kong,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1928340,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,continued,continued_same_matrix,2025-01-27,0001213900-25-006978,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,7990,Services-Miscellaneous Amusement & Recreation,Capital Market,Nasdaq,GDHG,Nasdaq,Cayman Islands,930.0,86 0599 8508022,"NO.8 HAICHUAN ROAD, BANHOU, XIQIN TOWN, YANPING DISTRICT, NANPING CITY, FUJIAN PROVINCE, China","NANPING CITY, FUJIAN PROVINCE",China,China,,,,sec_filer_category_only,"A. History and Development of the Company Corporate History and Structure We conduct our operations in China through Nanping Golden Heaven Amusement Park Management Co., Ltd. (“Golden Heaven WFOE”) and its subsidiaries. Golden Heaven WFOE was established as a limited liability company in the PRC on December 14, 2020. Golden Heaven WFOE has 100% equity interests in the following PRC operating entities:",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-01-27,0001213900-25-006978,https://www.sec.gov/Archives/edgar/data/1928340/000121390025006978/ea0228149-20f_golden.htm,SEC submissions API cache,2024-04-12,2024-02-15,0001213900-24-014627,missing_employee_count,2023-04-12,20-F,edgar_filing,31,4,0,1,309,57,2023,2024,"accelerated, egc",1,0,0,1,Services,Other industries,China / Hong Kong,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1907085,ODD,Oddity Tech Ltd,not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Large accelerated filer,foreign_private_issuer; other; ordinary shares,2844,"Perfumes, Cosmetics & Other Toilet Preparations",Global Market,Nasdaq,ODD,Nasdaq,Israel,1231.0,(551) 751-7495,"8 HAHARASH, TEL AVIV-JAFFA, Israel, 6761304",TEL AVIV-JAFFA,Israel,,,,,sec_filer_category_only,"A. History and Development of the Company ODDITY’s online, direct-to-consumer business was established with a mission to transform the global beauty and wellness market through technology and entrepreneurial thinking. We have rapidly and profitably scaled since our launch of IL MAKIAGE in 2018 in the United States, and believe that today we are the world’s largest online, direct-to-consumer company in the beauty and wellness industry based on revenue. In 2017 we secured an investment from L Catterton to support the launch of our technology platform and online business in the United States. In 2020 we expanded our online platform to the U.K., followed by additional markets in continental Europe and Australia. Sales outside of the United States represented approximately 18% of our net revenue for the year ended December 31, 2025.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2026-03-17,0001104659-26-029490,https://www.sec.gov/Archives/edgar/data/1907085/000110465926029490/odd-20251231x20f.htm,SEC submissions API cache,2024-07-19,2024-03-06,0001104659-24-031179,missing_employee_count,2023-07-19,20-F,edgar_filing,16,16,0,0,231,135,2023,2024,large accelerated,0,0,1,1,Manufacturing,Other industries,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Global Market,1,113.0,4.736198448394496,1,50
1916241,PRZO,ParaZero Technologies Ltd.,not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Non-accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ordinary shares,3728,"Aircraft Parts & Auxiliary Equipment, NEC",Capital Market,Nasdaq,PRZO,Nasdaq,Israel,1231.0,97236885252,"1 HATACHANA STREET, KFAR SABA, Israel, 4453001",KFAR SABA,Israel,,,,,sec_filer_category_only,"A. History and Development of the Company We are an Israeli corporation based in Israel and were incorporated on June 30, 2013, under the name ParaZero Ltd. On September 6, 2018, our name was changed to ParaZero Israel Ltd., and on November 4, 2018, our name was changed to our current name, ParaZero Technologies Ltd. Our principal executive offices are located at 1 Hatachana Street, Kfar Saba, 4453001, Israel. Our telephone number in Israel is +972-50-275-3666. Our website address is www.parazero.com . The information contained on our website and available through our website is not incorporated by reference into and should not be considered a part of this Annual Report, and the reference to our website in this Annual Report is an inactive textual reference only.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,,20-F,2025-03-21,0001013762-25-001001,https://www.sec.gov/Archives/edgar/data/1916241/000101376225001001/ea0234082-20f_parazero.htm,SEC submissions API cache,2024-07-27,2024-03-21,0001213900-24-024822,missing_employee_count,2023-07-27,20-F,edgar_filing,80,40,0,0,238,128,2023,2024,"accelerated, egc",1,0,0,1,Manufacturing,Other industries,Asia-Pacific / Israel,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
1934642,MDBH,"MDB Capital Holdings, LLC",not_continued,not_continued_in_reviewed_filings,,,domestic,operating,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,domestic; operating; common stock,6199,Finance Services,Capital Market,Nasdaq,MDBH,Nasdaq,DE,1231.0,310-526-5000,"4209 MEADOWDALE LN, DALLAS, TX, 95229",DALLAS,TX,,,,,sec_filer_category_only,"Introduction MDB Capital Holdings, LLC (“MDB”) serves as a foundational platform specializing in financing startups, partnering with co-founders, and fostering value creation. This platform sets the stage for nascent ideas and entrepreneurial talent to take root. MDB is comprised of a group of companies that together serve as this unified foundational platform. One of the companies in our group, Public Ventures, LLC (“Public Ventures”), which operates under the D/B/A of “MDB Capital,” operates as a growth catalyst, focusing on community-driven micro and small-cap financings and is a self-clearing broker dealer. It enables companies to scale through the initial financing stages ranging from $5 million to sixty million dollars and facilitates their transition into public markets with select IPOs valued in the range of twenty to fifty million dollars.",\bItem\s+1\.\s+Business\b,,10-K,2026-03-31,0001493152-26-013924,https://www.sec.gov/Archives/edgar/data/1934642/000149315226013924/form10-k.htm,SEC submissions API cache,2024-07-26,2024-03-29,0001493152-24-012008,missing_employee_count,2023-07-26,10-K,edgar_filing,3,3,0,0,247,119,2023,2024,"accelerated, smaller reporting, egc",1,1,0,1,Finance/real estate,Finance / real estate,US,1,Actual US state HQ,TX,"Dallas, TX",Capital Market,1,113.0,4.736198448394496,1,50
1956744,TRON,Tron Inc.,continued,continued_same_matrix,2024-12-19,0001493152-24-050661,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,6199,Finance Services,Capital Market,Nasdaq,TRON,Nasdaq,NV,1231.0,407-230-8100,"941 W. MORSE BLVD., SUITE 100, WINTER PARK, FL, 32789",WINTER PARK,FL,,,,,sec_filer_category_only,"General Overview SRM Entertainment, Inc. (“SRM Inc”) is a Nevada corporation and was incorporated on April 22, 2022. SRM. Entertainment Limited (“SRM Ltd”), is a limited company incorporated in the Hong Kong, now a Special Administrative Region of the People’s Republic of China, on January 23, 1981 and formerly owned by Jupiter Wellness, Inc.. Effective August 14, 2023, SRM Inc acquired SRM Ltd. The acquisition of SRM Ltd by SRM Inc has been accounted for as a Reverse Acquisition (see Basis of Presentation below). The combined SRM Inc and SRM Ltd are collectively referred to as the Company or SRM. On December 9, 2022, we entered into a stock exchange agreement (the “Exchange Agreement”) with Jupiter Wellness, Inc. (“Jupiter”) to govern the separation of our business from Jupiter.",\bItem\s+1\.\s+Business\b,,10-K/A,2024-12-19,0001493152-24-050661,https://www.sec.gov/Archives/edgar/data/1956744/000149315224050661/form10-ka.htm,SEC submissions API cache,2024-08-15,2024-04-01,0001493152-24-012449,missing_employee_count,2023-08-15,10-K,edgar_filing,4,1,0,1,230,136,2023,2024,"not stated, egc",1,0,0,0,Finance/real estate,Finance / real estate,US,1,Actual US state HQ,FL,"Winter Park, FL",Capital Market,1,113.0,4.736198448394496,1,50
1956827,ABVX,Abivax S.A.,not_continued,not_continued_in_reviewed_filings,,,foreign_private_issuer,other,Accelerated filer<br>Emerging growth company,foreign_private_issuer; other; ADS,2834,Pharmaceutical Preparations,Global Market,Nasdaq,ABVX;AAVXF,Nasdaq;OTC,France,1231.0,01 53 83 09 63,"7 BD HAUSSMANN, PARIS, France",PARIS,France,France,69.0,"December 31, 2025",small (50-249 employees),employee_count_from_sec_filing,". A. History and Development of the Company Our legal and commercial name is Abivax SA. We were incorporated as a société anonyme (limited liability company) under the laws of France on December 4, 2013 for a period of 99 years until December 22, 2112, subject to extension or early dissolution and registered at the Paris Trade and Company Register on December 27, 2013 under the number 799 363 718. Our principal executive offices are located at 7-11 boulevard Haussmann 75009 Paris, France, and our telephone number is +33 (0) 1 53 83 09 63. We have one wholly owned subsidiary, Abivax LLC, a Delaware limited liability company, formed on March 20, 2023. Our agent for service of process in the United States is CT Corporation System, 1015 15th Street N.W., Suite 1000, Washington, D.C. 20005. We have been listed on Euronext Paris since June 2015.",\bItem\s+4\.\s+Information\s+on\s+the\s+Company\b,"Employees As of December 31, 2025, we had 69 full-time employees, consisting of 49 within the research and development department 17 within the general administrative department and 3 within the sales and marketing department.",20-F,2026-03-23,0001956827-26-000012,https://www.sec.gov/Archives/edgar/data/1956827/000195682726000012/abvx-20251231.htm,SEC submissions API cache,2024-10-20,2024-04-05,0001956827-24-000007,,2023-10-20,20-F,edgar_filing,19,19,0,0,168,198,2023,2024,"accelerated, egc",1,0,0,1,Manufacturing,Life sciences / medical,Europe,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Global Market,0,69.0,4.248495242049359,1,50
1939365,IVPR,"INSPIRE VETERINARY PARTNERS, INC.",continued,continued_other_narrative,2025-03-31,0001213900-25-026232,domestic,operating,<br>Emerging growth company,domestic; operating; common stock,700,Agricultural Services,Capital Market,Nasdaq,IVPR,OTC,NV,1231.0,(757) 288-3088,"780 LYNNHAVEN PKWY #400, VIRGINIA BEACH, VA, 23452",VIRGINIA BEACH,VA,,113.0,"March 31, 2025",small (50-249 employees),employee_count_from_sec_filing,"Company Overview Inspire Veterinary owns and operates veterinary hospitals throughout the United States. The Company specializes in small animal general practice hospitals which serve all manner of companion pets, emphasizing canine and feline breeds and including equine care. As the Company expands, it expects to acquire additional veterinary hospitals, including general practice, mixed animal facilities, and critical and emergency care. The Company completed its initial public offering on August 31, 2023 and its shares of Class A Common Stock are quoted on The Nasdaq Capital Market under the symbol “IVP.” The Company currently has thirteen veterinary hospitals located in nine states. Inspire Veterinary has expanded and plans to further expand through acquisitions of existing hospitals which have the financial track record, marketplace advantages and future growth potential.",\bItem\s+1\.\s+Business\b,"Employees As of March 31, 2025, we had 113 employees.",10-K,2025-03-31,0001213900-25-026232,https://www.sec.gov/Archives/edgar/data/1939365/000121390025026232/ea0236018-10k_inspire.htm,SEC submissions API cache,2024-08-30,2024-04-08,0001213900-24-031220,,2023-08-30,10-K,edgar_filing,3,3,0,1,222,144,2023,2024,"not stated, egc",1,0,0,0,Agriculture,Other industries,US,1,Actual US state HQ,VA,"Virginia Beach, VA",Capital Market,0,113.0,4.736198448394496,1,50
1947244,USGO,U.S. GoldMining Inc.,continued,continued_other_narrative,2025-03-27,0001641172-25-000962,domestic,operating,Non-accelerated filer<br>Smaller reporting company<br>Emerging growth company,domestic; operating; common stock,1040,Gold and Silver Ores,Capital Market,Nasdaq,USGO;USGOW,Nasdaq;Nasdaq,NV,1231.0,(604) 388 9788,"1830 - 1188 WEST GEORGIA STREET, VANCOUVER, BC, British Columbia, Canada, V6E 4A2","VANCOUVER, BC","British Columbia, Canada",,,,,sec_filer_category_only,"Business Overview We are a United States domiciled exploration stage company and our sole project is currently the Whistler Project. The Whistler Project is a gold-copper exploration project located in the Yentna Mining District, approximately 170 km northwest of Anchorage, in Alaska. See “",\bItem\s+1\.\s+Business\b,,10-K,2026-03-20,0001493152-26-011885,https://www.sec.gov/Archives/edgar/data/1947244/000149315226011885/form10-k.htm,SEC submissions API cache,2024-04-20,2024-04-11,0001493152-24-014319,missing_employee_count,2023-04-20,DEF 14A,edgar_filing,6,6,0,1,357,9,2023,2024,"accelerated, smaller reporting, egc",1,1,0,1,Mining,Other industries,US,0,Non-US / non-state HQ,Not actual US state HQ,Not actual US state HQ,Capital Market,1,113.0,4.736198448394496,1,50
